ID,Age,Height,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
69932,24.0,177.0,Argentina,ARG,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's Sprint,
69935,20.0,163.0,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,
69935,24.0,163.0,Austria,AUT,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,
69944,20.0,184.0,Canada,CAN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres,
69944,20.0,184.0,Canada,CAN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,
69949,22.0,181.0,Indonesia-2,INA,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Mixed Doubles,
69949,26.0,181.0,Indonesia-1,INA,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Men's Doubles,
69949,30.0,181.0,Indonesia-1,INA,2004 Summer,2004,Summer,Athina,Badminton,Badminton Men's Doubles,Bronze
69949,34.0,181.0,Indonesia-2,INA,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Mixed Doubles,
69956,22.0,165.0,Chinese Taipei,TPE,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's Long Jump,
69964,20.0,168.0,Chinese Taipei,TPE,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Long Jump,
69965,24.0,176.0,Chinese Taipei,TPE,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Men's Singles,
69966,18.0,177.0,Chinese Taipei,TPE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,
69966,18.0,177.0,Chinese Taipei,TPE,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",
69970,20.0,170.0,China,CHN,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
69970,24.0,170.0,China,CHN,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
69970,24.0,170.0,China,CHN,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
69988,23.0,165.0,Chinese Taipei,TPE,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,
69989,23.0,167.0,China,CHN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Lightweight,Gold
69991,20.0,180.0,Chinese Taipei,TPE,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,
70000,35.0,164.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Shooting,Shooting Men's Trap,
70002,22.0,,China,CHN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Middleweight,
70009,23.0,190.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
70010,15.0,168.0,Chinese Taipei,TPE,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Individual Medley,
70013,23.0,176.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,
70022,21.0,,Wiking,ARG,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,
70050,25.0,179.0,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,
70050,29.0,179.0,Sweden,SWE,2012 Summer,2012,Summer,London,Football,Football Women's Football,
70050,33.0,179.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
70058,30.0,,Sweden,SWE,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Pole Vault,
70066,27.0,188.0,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,
70066,30.0,188.0,Denmark,DEN,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,
70075,29.0,,Sweden,SWE,1924 Winter,1924,Winter,Chamonix,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
70079,22.0,199.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,
70084,21.0,165.0,Sweden,SWE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,
70084,25.0,165.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
70084,29.0,165.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
70112,27.0,187.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
70125,26.0,183.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
70129,21.0,155.0,United States,USA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Sprint,
70134,56.0,,Sweden,SWE,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Dressage, Individual",Gold
70144,25.0,190.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 110 metres Hurdles,Silver
70149,27.0,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Freestyle",
70155,21.0,181.0,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,
70155,21.0,181.0,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,
70159,20.0,177.0,Finland,FIN,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Two Person Dinghy,
70159,24.0,177.0,Finland,FIN,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Dinghy,
70159,28.0,177.0,Finland,FIN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,
70162,30.0,,Sweden,SWE,1952 Winter,1952,Winter,Oslo,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
70174,24.0,181.0,Sweden,SWE,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,
70175,42.0,164.0,Finland,FIN,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",
70176,34.0,,Sweden,SWE,1924 Winter,1924,Winter,Chamonix,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
70176,34.0,,Sweden,SWE,1924 Winter,1924,Winter,Chamonix,Nordic Combined,Nordic Combined Men's Individual,
70186,19.0,161.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",
70186,23.0,161.0,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",
70187,20.0,190.0,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,
70187,32.0,190.0,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,
70189,20.0,187.0,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Gold
70191,24.0,,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,
70195,23.0,,Sweden,SWE,1908 Summer,1908,Summer,London,Football,Football Men's Football,
70203,21.0,,Hungary,HUN,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,
70211,28.0,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,
70222,25.0,,Erna Signe,SWE,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Silver
70232,23.0,192.0,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Double Sculls,
70232,27.0,192.0,Finland,FIN,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Pairs,
70233,30.0,187.0,Finland,FIN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Discus Throw,
70239,18.0,193.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
70239,24.0,193.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,
70239,28.0,193.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
70241,20.0,188.0,United States,USA,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Bronze
70243,23.0,188.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,
70246,20.0,,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,
70252,20.0,161.0,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,
70255,21.0,172.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,
70255,21.0,172.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",
70255,21.0,172.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",
70255,25.0,172.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,
70255,25.0,172.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",
70255,25.0,172.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",
70255,29.0,172.0,Great Britain,GBR,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,
70257,32.0,180.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,
70260,29.0,172.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,
70266,35.0,192.0,Sweden,SWE,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,
70266,35.0,192.0,Sweden,SWE,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,
70271,23.0,185.0,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,
70271,27.0,185.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,
70274,20.0,180.0,Sweden,SWE,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,
70274,20.0,180.0,Sweden,SWE,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,
70274,20.0,180.0,Sweden,SWE,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 20 kilometres,
70274,20.0,180.0,Sweden,SWE,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
70274,24.0,180.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,
70274,24.0,180.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,
70274,24.0,180.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,
70274,24.0,180.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,
70274,24.0,180.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
70275,21.0,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 110 metres Hurdles,
70275,21.0,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres Hurdles,
70289,18.0,179.0,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
70289,18.0,179.0,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
70289,18.0,179.0,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
70291,33.0,182.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
70291,33.0,182.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
70291,33.0,182.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
70293,22.0,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,
70302,22.0,182.0,China,CHN,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,
70303,17.0,150.0,China,CHN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,
70303,17.0,150.0,China,CHN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,
70303,17.0,150.0,China,CHN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Horse Vault,
70303,17.0,150.0,China,CHN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,Silver
70303,17.0,150.0,China,CHN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Balance Beam,
70311,,,Argentina,ARG,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,
70316,24.0,162.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Silver
70319,20.0,165.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,
70319,24.0,165.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
70319,28.0,165.0,Germany,GER,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Bronze
70319,32.0,165.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
70321,,,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 200 metres Breaststroke,
70323,21.0,,Austria,AUT,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,
70326,19.0,165.0,Soviet Union-3,URS,1976 Winter,1976,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,
70326,24.0,165.0,Soviet Union-1,URS,1980 Winter,1980,Winter,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
70331,21.0,199.0,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
70338,18.0,,Saint Vincent and the Grenadines,VIN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,
70338,22.0,,Saint Vincent and the Grenadines,VIN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 800 metres,
70338,22.0,,Saint Vincent and the Grenadines,VIN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,
70338,26.0,,Saint Vincent and the Grenadines,VIN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,
70341,25.0,180.0,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Hammer Throw,
70357,25.0,185.0,Ireland,IRL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,
70392,24.0,182.0,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,
70393,26.0,180.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Individual",
70393,26.0,180.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Team",
70398,23.0,164.0,Poland,POL,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
70398,27.0,164.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
70398,31.0,164.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
70406,25.0,,Austria,AUT,1948 Summer,1948,Summer,London,Diving,Diving Men's Springboard,
70406,25.0,,Austria,AUT,1948 Summer,1948,Summer,London,Diving,Diving Men's Platform,
70419,25.0,189.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,
70419,25.0,189.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Team,
70420,28.0,177.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Rifle, Three Positions, 300 metres",
70420,28.0,177.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Bronze
70420,28.0,177.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",
70428,16.0,178.0,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Backstroke,
70428,16.0,178.0,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Backstroke,
70428,16.0,178.0,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
70434,30.0,192.0,Czech Republic,CZE,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Trap,
70439,22.0,178.0,Brazil,BRA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Shot Put,
70439,26.0,178.0,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Shot Put,
70444,20.0,185.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Individual",
70444,20.0,185.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",Silver
70446,22.0,184.0,Poland,POL,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",
70446,22.0,184.0,Poland,POL,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
70447,19.0,,France,FRA,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
70481,26.0,188.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Shot Put,Gold
70481,30.0,188.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Shot Put,
70483,23.0,180.0,France,FRA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,
70483,23.0,180.0,France,FRA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,
70486,23.0,188.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,
70486,26.0,188.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,
70487,30.0,164.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
70489,31.0,190.0,Germany-2,GER,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,
70498,20.0,183.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,
70506,21.0,173.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,
70507,30.0,164.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres Hurdles,
70510,24.0,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",
70527,24.0,162.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Team",
70529,31.0,180.0,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Middleweight,
70543,29.0,168.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
70543,33.0,168.0,China,CHN,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,
70551,22.0,,China,CHN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,
70551,22.0,,China,CHN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,
70551,26.0,,China,CHN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,
70551,26.0,,China,CHN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 200 metres,
70551,26.0,,China,CHN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,
70555,21.0,164.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Lightweight,
70564,19.0,185.0,China,CHN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Pole Vault,
70564,23.0,185.0,China,CHN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Pole Vault,
70579,21.0,189.0,China,CHN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",
70579,21.0,189.0,China,CHN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
70579,25.0,189.0,China,CHN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
70581,27.0,189.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
70587,21.0,,China,CHN,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 10 kilometres Sprint,
70587,21.0,,China,CHN,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 20 kilometres,
70587,21.0,,China,CHN,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
70595,27.0,179.0,China-2,CHN,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Mixed Doubles,Bronze
70604,25.0,167.0,Singapore,SGP,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,
70609,22.0,183.0,China,CHN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,
70611,19.0,166.0,China,CHN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Sprint,
70615,20.0,162.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Middleweight,
70626,25.0,163.0,China,CHN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,
70626,25.0,163.0,China,CHN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",
70626,25.0,163.0,China,CHN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",
70626,25.0,163.0,China,CHN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",
70627,22.0,156.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
70627,22.0,156.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,
70627,22.0,156.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,
70627,22.0,156.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,
70627,22.0,156.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,
70627,22.0,156.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,
70627,22.0,156.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,
70627,22.0,156.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,
70634,24.0,162.0,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,
70634,24.0,162.0,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,
70642,28.0,170.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Singles,
70642,28.0,170.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Doubles,
70642,32.0,170.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Singles,
70642,36.0,170.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Singles,
70642,40.0,170.0,Argentina,ARG,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Singles,
70643,,,China,CHN,1948 Summer,1948,Summer,London,Football,Football Men's Football,
70649,21.0,196.0,Chinese Taipei,TPE,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Welterweight,
70655,24.0,185.0,China,CHN,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Shot Put,
70665,26.0,188.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Gold
70667,25.0,165.0,China,CHN,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Road Race, Individual",
70670,27.0,166.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Silver
70689,26.0,176.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",
70693,25.0,198.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,
70693,29.0,198.0,China,CHN,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,
70694,23.0,165.0,China,CHN,1992 Winter,1992,Winter,Albertville,Speed Skating,Speed Skating Women's 500 metres,
70694,23.0,165.0,China,CHN,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 1,000 metres",
70713,31.0,180.0,Finland,FIN,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Heavyweight,
70719,24.0,174.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Lightweight,
70724,21.0,,Ukraine,UKR,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,
70757,23.0,,France,FRA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 5 mile,
70757,23.0,,France,FRA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Bronze
70760,20.0,165.0,Puerto Rico,PUR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
70760,20.0,165.0,Puerto Rico,PUR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
